year,month,day,dia juliano,hour,FCS,VFS,EVC,grad_temp,altura de mistura impulsionada por conveccao,boundary,obukhov,Comp_de rugosidade da superficie,Bowen,Albedo,Vel. Vento,direcao do vento,altura do anenometro,temperatura de medicao,Alt. Medicao,codigo precip,quantidade de preciptacao,umidade relativa,patm,cco,ajuste de vel do vento,cobertura de nuvens
23,9,13,256,19,-52.5,0.51,-9,-9,-999,878,227.6,0.7634,0.91,1,4.1,339,14,295.1,2,0,0,83,1010,3,NAD-SFC,Sub_CC
23,9,13,256,20,-45.9,0.428,-9,-9,-999,678,154,0.7634,0.91,1,3.6,334,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,9,13,256,21,-7.2,0.108,-9,-9,-999,274,15.7,0.8693,0.91,1,1.5,26,14,295.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,9,13,256,22,-49.4,0.672,-9,-9,-999,1322,553.4,0.7634,0.91,1,5.1,348,14,294.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,13,256,23,-43.9,0.6,-9,-9,-999,1123,442.4,0.7634,0.91,1,4.6,344,14,295.1,2,0,0,88,1010,8,NAD-SFC,Sub_CC
23,9,13,256,24,-64,0.9,-9,-9,-999,2047,1026.4,0.7634,0.91,1,6.7,347,14,296.1,2,0,0,83,1010,8,NAD-SFC,Sub_CC
23,9,14,257,1,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,7.7,336,14,296.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,9,14,257,2,-999,-9,-9,-9,-999,-999,-99999,0.8328,0.91,1,7.2,310,14,296.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,9,14,257,3,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,5.7,330,14,296.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,9,14,257,4,-13.2,0.144,-9,-9,-999,132,20.6,0.7634,0.91,1,2.1,317,14,297.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,9,14,257,5,-999,-9,-9,-9,-999,-999,-99999,0.8812,0.91,1,2.1,120,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,9,14,257,6,-999,-9,-9,-9,-999,-999,-99999,0.8328,0.91,1,5.7,271,14,296.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,9,14,257,7,-999,-9,-9,-9,-999,-999,-99999,0.8328,0.91,0.67,3.6,270,14,294.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,9,14,257,8,34.7,0.357,0.521,0.005,146,512,-118.2,1,0.91,0.31,2.1,145,14,292.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,14,257,9,104.4,0.942,1.137,0.005,508,2194,-720.5,0.9419,0.91,0.21,6.2,208,14,292.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,9,14,257,10,161.2,1.236,1.626,0.005,963,3281,-1056.2,0.9419,0.91,0.19,8.2,191,14,291.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,14,257,11,202.4,1.099,1.823,0.005,1080,2811,-590.7,0.9419,0.91,0.18,7.2,188,14,292.1,2,0,0,60,1010,3,NAD-SFC,NoSubs
23,9,14,257,12,223.7,0.912,1.95,0.005,1197,2161,-305.6,1,0.91,0.18,5.7,170,14,292.1,2,0,0,56,1010,1,NAD-SFC,NoSubs
23,9,14,257,13,229.6,1.103,2.045,0.005,1345,2764,-526.3,0.9419,0.91,0.18,7.2,192,14,292.1,2,0,0,52,1010,3,NAD-SFC,NoSubs
23,9,14,257,14,216.2,0.827,2.075,0.005,1492,1917,-235.8,1,0.91,0.18,5.1,177,14,293.1,2,0,0,49,1010,3,NAD-SFC,NoSubs
23,9,14,257,15,184.5,0.752,1.993,0.006,1549,1585,-207.4,1,0.91,0.18,4.6,171,14,294.1,2,0,0,49,1010,3,NAD-SFC,NoSubs
23,9,14,257,16,122.2,0.965,1.75,0.005,1583,2268,-663.2,1,0.91,0.2,6.2,139,14,293.1,2,0,0,53,1010,6,NAD-SFC,NoSubs
23,9,14,257,17,66,1.124,1.432,0.005,1604,2844,-1940.2,0.8812,0.91,0.25,7.7,131,14,294.1,2,0,0,49,1010,6,NAD-SFC,NoSubs
23,9,14,257,18,3.6,1.016,0.545,0.005,1603,2488,-8888,1,0.91,0.43,6.7,149,14,293.1,2,0,0,53,1010,6,NAD-SFC,NoSubs
23,9,14,257,19,-64,0.917,-9,-9,-999,2135,1086.3,1,0.91,1,6.2,146,14,292.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,9,14,257,20,-64,0.837,-9,-9,-999,1856,825.3,1,0.91,1,5.7,155,14,292.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,9,14,257,21,-64,0.837,-9,-9,-999,1839,825.3,1,0.91,1,5.7,177,14,291.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,9,14,257,22,-64,0.72,-9,-9,-999,1489,526,0.9419,0.91,1,5.1,180,14,291.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,9,14,257,23,-64,0.896,-9,-9,-999,2028,1012,0.9419,0.91,1,6.2,192,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,9,14,257,24,-64,0.896,-9,-9,-999,2035,1012,0.9419,0.91,1,6.2,190,14,289.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,15,258,1,-64,1.127,-9,-9,-999,2855,2012.6,0.9419,0.91,1,7.7,194,14,289.1,2,0,0,63,1010,3,NAD-SFC,NoSubs
23,9,15,258,2,-64,0.896,-9,-9,-999,2121,1012,0.9419,0.91,1,6.2,192,14,288.1,2,0,0,67,1010,3,NAD-SFC,NoSubs
23,9,15,258,3,-58.2,0.553,-9,-9,-999,1160,261.1,0.9419,0.91,1,4.1,191,14,288.1,2,0,0,67,1010,3,NAD-SFC,NoSubs
23,9,15,258,4,-64,0.653,-9,-9,-999,1265,391.9,1,0.91,1,4.6,166,14,288.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,9,15,258,5,-30.5,0.277,-9,-9,-999,539,62.7,1,0.91,1,2.6,167,14,287.1,2,0,0,67,1010,1,NAD-SFC,NoSubs
23,9,15,258,6,-7.6,0.111,-9,-9,-999,191,16.2,0.9419,0.91,1,1.5,181,14,287.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,15,258,7,-14.8,0.157,-9,-9,-999,149,23.3,0.9567,0.91,0.66,2.1,266,14,286.1,2,0,0,77,1010,1,NAD-SFC,NoSubs
23,9,15,258,8,29.6,0.196,0.531,0.005,182,209,-23,0.859,0.91,0.3,1,999,14,284.1,2,0,0,87,1010,1,NAD-SFC,NoSubs
23,9,15,258,9,100.1,0.384,1.034,0.005,397,570,-50.8,0.9567,0.91,0.21,2.1,256,14,284.1,2,0,0,87,1010,1,NAD-SFC,NoSubs
23,9,15,258,10,-999,-9,-9,-9,398,-999,-99999,0.9567,0.91,0.19,3.1,258,14,285.1,2,0,0,82,1010,99,NAD-SFC,NoSubs
23,9,15,258,11,-999,-9,-9,-9,400,-999,-99999,0.8328,0.91,0.18,2.6,276,14,287.1,2,0,0,72,1010,99,NAD-SFC,NoSubs
23,9,15,258,12,-999,-9,-9,-9,401,-999,-99999,0.8328,0.91,0.18,1.5,273,14,289.1,2,0,0,59,1010,99,NAD-SFC,NoSubs
23,9,15,258,13,-999,-9,-9,-9,402,-999,-99999,0.7634,0.91,0.18,2.1,319,14,290.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,9,15,258,14,-999,-9,-9,-9,403,-999,-99999,0.8328,0.91,0.18,2.1,312,14,292.1,2,0,0,46,1010,99,NAD-SFC,NoSubs
23,9,15,258,15,-999,-9,-9,-9,404,-999,-99999,0.8812,0.91,0.18,3.6,98,14,293.1,2,0,0,43,1010,99,NAD-SFC,NoSubs
23,9,15,258,16,132.6,0.638,1.286,0.005,578,1224,-176.7,0.6264,0.91,0.2,4.6,80,14,293.1,2,0,0,46,1010,1,NAD-SFC,NoSubs
23,9,15,258,17,67.2,0.913,1.292,0.006,1157,2088,-1017.9,0.8812,0.91,0.24,6.2,112,14,293.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,9,15,258,18,-19.9,0.963,-9,-9,-999,2262,4049.2,0.8812,0.91,0.43,6.7,92,14,292.1,2,0,0,60,1010,1,NAD-SFC,NoSubs
23,9,15,258,19,-64,0.949,-9,-9,-999,2221,1203.1,0.8812,0.91,1,6.7,91,14,293.1,2,0,0,56,1010,1,NAD-SFC,NoSubs
23,9,15,258,20,-57.8,0.533,-9,-9,-999,1163,236.6,0.8693,0.91,1,4.1,29,14,292.1,2,0,0,60,1010,1,NAD-SFC,NoSubs
23,9,15,258,21,-0.8,0.036,-9,-9,-999,934,5.2,0.8693,0.91,1,0.5,8,14,291.1,2,0,0,68,1010,1,NAD-SFC,NoSubs
23,9,15,258,22,-49.1,0.45,-9,-9,-999,732,167.6,0.8693,0.91,1,3.6,20,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,15,258,23,-38.2,0.367,-9,-9,-999,538,116.1,0.8693,0.91,1,3.1,25,14,291.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,9,15,258,24,-61.2,0.585,-9,-9,-999,1073,294.2,0.7634,0.91,1,4.6,340,14,290.1,2,0,0,77,1010,3,NAD-SFC,NoSubs
23,9,16,259,1,-53.2,0.592,-9,-9,-999,1093,351.2,0.7634,0.91,1,4.6,332,14,290.1,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,9,16,259,2,-46,0.619,-9,-9,-999,1167,464.7,0.8328,0.91,1,4.6,308,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,9,16,259,3,-51.5,0.693,-9,-9,-999,1383,583.1,0.8328,0.91,1,5.1,298,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,9,16,259,4,-51.5,0.693,-9,-9,-999,1386,583.1,0.8328,0.91,1,5.1,286,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,9,16,259,5,-46,0.619,-9,-9,-999,1177,464.7,0.8328,0.91,1,4.6,302,14,291.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,9,16,259,6,-49.9,0.672,-9,-9,-999,1319,547.2,0.7634,0.91,1,5.1,324,14,291.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,9,16,259,7,-62.8,0.93,-9,-9,-999,2146,1152.5,0.8328,0.91,0.64,6.7,308,14,291.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,16,259,8,27.3,0.792,0.539,0.005,206,1724,-1641.1,0.7634,0.91,0.3,5.7,320,14,291.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,16,259,9,73.1,0.804,1.106,0.005,667,1731,-641.2,0.7634,0.91,0.21,5.7,320,14,291.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,16,259,10,147.9,0.618,1.574,0.014,951,1210,-143.9,0.7634,0.91,0.19,4.1,324,14,291.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,16,259,11,184,0.752,1.799,0.005,1142,1560,-208,0.7634,0.91,0.18,5.1,321,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,16,259,12,152.8,0.951,1.718,0.007,1198,2218,-507,0.7634,0.91,0.18,6.7,320,14,293.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,9,16,259,13,208.8,0.896,1.917,0.005,1217,2045,-310.1,0.7634,0.91,0.18,6.2,323,14,295.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,9,16,259,14,219.5,1.209,1.96,0.005,1238,3173,-724.8,0.8693,0.91,0.18,8.2,35,14,296.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,9,16,259,15,185.1,1.087,1.86,0.01,1254,2759,-625.1,0.7634,0.91,0.18,7.7,351,14,296.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,9,16,259,16,135.9,1.129,1.684,0.009,1267,2873,-953.7,0.8693,0.91,0.2,7.7,2,14,298.1,2,0,0,54,1010,1,NAD-SFC,Sub_CC
23,9,16,259,17,70.4,1.19,1.355,0.006,1274,3104,-2156.9,0.8693,0.91,0.24,8.2,9,14,298.1,2,0,0,57,1010,1,NAD-SFC,Sub_CC
23,9,16,259,18,-7.5,1.251,-9,-9,-999,3344,8888,0.8693,0.91,0.43,8.7,4,14,298.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,9,16,259,19,-64,1.241,-9,-9,-999,3318,2686.7,0.8693,0.91,1,8.7,4,14,297.1,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,9,16,259,20,-64,1.328,-9,-9,-999,3655,3298.8,0.8693,0.91,1,9.3,10,14,296.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,9,16,259,21,-64,1.167,-9,-9,-999,3089,2237,0.8693,0.91,1,8.2,1,14,294.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,9,16,259,22,-64,1.043,-9,-9,-999,2603,1596.9,0.7634,0.91,1,7.7,356,14,293.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,9,16,259,23,-64,0.754,-9,-9,-999,1699,602.4,0.7634,0.91,1,5.7,347,14,293.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,9,16,259,24,-64,0.754,-9,-9,-999,1576,602.4,0.7634,0.91,1,5.7,354,14,293.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,9,17,260,1,-64,0.662,-9,-9,-999,1307,408.8,0.7634,0.91,1,5.1,339,14,293.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,9,17,260,2,-60.6,0.585,-9,-9,-999,1084,297.8,0.7634,0.91,1,4.6,353,14,293.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,17,260,3,-64,0.754,-9,-9,-999,1567,602.4,0.7634,0.91,1,5.7,338,14,293.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,17,260,4,-63.1,0.583,-9,-9,-999,1102,282.6,0.7634,0.91,1,4.6,352,14,292.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,9,17,260,5,-64,0.828,-9,-9,-999,1804,797.5,0.7634,0.91,1,6.2,330,14,292.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,9,17,260,6,-64,0.828,-9,-9,-999,1807,797.5,0.7634,0.91,1,6.2,332,14,292.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,9,17,260,7,-64,0.828,-9,-9,-999,1807,797.5,0.7634,0.91,0.63,6.2,345,14,291.1,2,0,0,94,1010,1,NAD-SFC,Sub_CC
23,9,17,260,8,34.9,1.065,0.574,0.005,195,2625,-3116.3,0.7634,0.91,0.3,7.7,340,14,291.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,9,17,260,9,105.4,1.009,1.051,0.005,397,2446,-878.4,0.7634,0.91,0.21,7.2,332,14,291.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,9,17,260,10,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.19,6.2,316,14,291.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,9,17,260,11,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.18,6.2,345,14,292.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,9,17,260,12,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.18,6.2,356,14,294.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,9,17,260,13,-999,-9,-9,-9,-999,-999,-99999,0.8693,0.91,0.18,6.7,2,14,298.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,9,17,260,14,-999,-9,-9,-9,-999,-999,-99999,0.8693,0.91,0.18,5.7,4,14,301.1,2,0,0,51,1010,99,NAD-SFC,NoSubs
23,9,17,260,15,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.18,5.7,350,14,303.1,2,0,0,49,1010,99,NAD-SFC,NoSubs
23,9,17,260,16,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.19,4.6,354,14,305.1,2,0,0,41,1010,99,NAD-SFC,NoSubs
23,9,17,260,17,-999,-9,-9,-9,-999,-999,-99999,0.8693,0.91,0.24,3.6,5,14,306.1,2,0,0,38,1010,99,NAD-SFC,NoSubs
23,9,17,260,18,-999,-9,-9,-9,-999,-999,-99999,0.859,0.91,0.43,3.1,999,14,306.1,2,0,0,44,1010,99,NAD-SFC,NoSubs
23,9,17,260,19,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,3.1,356,14,303.1,2,0,0,49,1010,99,NAD-SFC,NoSubs
23,9,17,260,20,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,3.1,326,14,301.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,9,17,260,21,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,2.6,328,14,297.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,9,17,260,22,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,5.1,317,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,9,17,260,23,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,3.6,317,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,9,17,260,24,-64,0.662,-9,-9,-999,1294,408.8,0.7634,0.91,1,5.1,338,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,9,18,261,1,-64,0.828,-9,-9,-999,1802,797.5,0.7634,0.91,1,6.2,339,14,293.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,9,18,261,2,-52.9,0.509,-9,-9,-999,994,224.7,0.7634,0.91,1,4.1,350,14,292.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,9,18,261,3,-64,0.754,-9,-9,-999,1568,602.4,0.7634,0.91,1,5.7,329,14,292.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,9,18,261,4,-64,0.754,-9,-9,-999,1570,602.4,0.7634,0.91,1,5.7,330,14,292.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,9,18,261,5,-64,0.754,-9,-9,-999,1570,602.4,0.7634,0.91,1,5.7,327,14,292.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,9,18,261,6,-64,0.754,-9,-9,-999,1570,602.4,0.7634,0.91,1,5.7,341,14,292.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,18,261,7,-64,0.9,-9,-9,-999,2042,1026.4,0.7634,0.91,0.62,6.7,329,14,292.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,18,261,8,29.6,0.646,0.405,0.005,80,1327,-818.4,0.7634,0.91,0.29,4.6,327,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,18,261,9,-999,-9,-9,-9,80,-999,-99999,0.7634,0.91,0.21,4.1,335,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,9,18,261,10,-999,-9,-9,-9,80,-999,-99999,0.7634,0.91,0.19,2.6,320,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,9,18,261,11,-999,-9,-9,-9,80,-999,-99999,0.8328,0.91,0.18,3.1,312,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,9,18,261,12,227.2,0.635,1.198,0.005,272,1215,-101.6,0.7634,0.91,0.18,4.1,335,14,293.6,2,0,0,100,1010,4,NAD-SFC,NoSubs
23,9,18,261,13,-999,-9,-9,-9,275,-999,-99999,0.8328,0.91,0.18,4.1,309,14,296.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,9,18,261,14,-999,-9,-9,-9,278,-999,-99999,0.7634,0.91,0.18,1.5,356,14,299.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,9,18,261,15,-999,-9,-9,-9,281,-999,-99999,0.7634,0.91,0.18,4.1,340,14,301.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,9,18,261,16,-999,-9,-9,-9,281,-999,-99999,0.7634,0.91,0.19,4.6,328,14,301.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,9,18,261,17,-999,-9,-9,-9,282,-999,-99999,0.7634,0.91,0.24,5.1,338,14,302.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,9,18,261,18,2.2,0.922,0.26,0.005,284,2124,-8888,0.7634,0.91,0.42,6.7,354,14,302.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,9,18,261,19,-64,1.043,-9,-9,-999,2544,1596.9,0.7634,0.91,1,7.7,346,14,301.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,9,18,261,20,-64,0.701,-9,-9,-999,1565,484.9,0.8812,0.91,1,5.1,99,14,302.1,2,0,0,55,1010,1,NAD-SFC,NoSubs
23,9,18,261,21,-56.7,0.538,-9,-9,-999,999,247.3,0.8812,0.91,1,4.1,106,14,300.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,9,18,261,22,-64,1.203,-9,-9,-999,3165,2447.2,0.9419,0.91,1,8.2,197,14,300.6,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,9,18,261,23,-64,1.278,-9,-9,-999,3451,2938.2,0.9419,0.91,1,8.7,198,14,300.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,9,18,261,24,-64,1.278,-9,-9,-999,3467,2938.2,0.9419,0.91,1,8.7,189,14,300.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,9,19,262,1,-64,0.817,-9,-9,-999,2083,767.9,0.9419,0.91,1,5.7,222,14,297.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,9,19,262,2,-64,1.203,-9,-9,-999,3148,2447.2,0.9419,0.91,1,8.2,201,14,296.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,9,19,262,3,-64,0.896,-9,-9,-999,2179,1012,0.9419,0.91,1,6.2,180,14,295.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,19,262,4,-64,0.72,-9,-9,-999,1533,526,0.9419,0.91,1,5.1,194,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,9,19,262,5,-64,0.636,-9,-9,-999,1234,362.4,0.9419,0.91,1,4.6,215,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,9,19,262,6,-40.3,0.393,-9,-9,-999,656,135.7,1,0.91,1,3.1,172,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,9,19,262,7,-13.8,0.159,-9,-9,-999,240,26.3,1,0.91,0.61,2.1,177,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,9,19,262,8,42.9,0.132,0.664,0.005,245,117,-4.8,0.8328,0.91,0.29,0.5,282,14,294.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,19,262,9,112.1,0.236,1.164,0.005,507,275,-10.5,0.9419,0.91,0.21,1,208,14,293.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,19,262,10,169.2,0.309,1.518,0.005,745,413,-15.8,0.8328,0.91,0.19,1.5,284,14,294.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,9,19,262,11,189.6,0.392,1.709,0.005,951,589,-28.6,0.8328,0.91,0.18,2.1,308,14,297.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,19,262,12,231.7,0.4,1.947,0.006,1151,608,-25,0.8328,0.91,0.18,2.1,293,14,297.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,9,19,262,13,234.9,0.454,2.052,0.008,1328,733,-35.8,0.7634,0.91,0.18,2.6,337,14,299.1,2,0,0,70,1010,4,NAD-SFC,Sub_CC
23,9,19,262,14,200.7,0.584,2.009,0.007,1458,1070,-89.4,0.8328,0.91,0.18,3.6,307,14,298.6,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,9,19,262,15,171.7,0.321,1.95,0.006,1558,510,-17.4,0.9419,0.91,0.18,1.5,215,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,19,262,16,126.7,1.112,1.771,0.005,1583,2815,-977.9,1,0.91,0.19,7.2,144,14,296.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,9,19,262,17,70.2,0.843,1.459,0.005,1598,1969,-770.1,0.8812,0.91,0.24,5.7,129,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,19,262,18,7.6,0.701,0.696,0.005,1600,1451,-4079.3,1,0.91,0.42,4.6,136,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,19,262,19,-64,1.075,-9,-9,-999,2669,1748.1,1,0.91,1,7.2,155,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,19,262,20,-55.1,0.626,-9,-9,-999,1462,400.6,0.8812,0.91,1,4.6,127,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,19,262,21,-48.4,0.548,-9,-9,-999,1006,305.8,0.8812,0.91,1,4.1,100,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,19,262,22,-6.9,0.111,-9,-9,-999,503,18,0.9419,0.91,1,1.5,215,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,19,262,23,-25.7,0.29,-9,-9,-999,377,85.6,0.8812,0.91,1,2.6,121,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,19,262,24,-41.4,0.467,-9,-9,-999,767,222,0.8812,0.91,1,3.6,93,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,20,263,1,-5.5,0.097,-9,-9,-999,353,14.6,0.6264,0.91,1,1.5,70,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,20,263,2,-6.6,0.108,-9,-9,-999,115,17.4,0.8812,0.91,1,1.5,127,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,3,-999,-9,-9,-9,-999,-999,-99999,0.859,0.91,1,0,0,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,4,-6.4,0.106,-9,-9,-999,83,16.9,0.8328,0.91,1,1.5,310,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,5,-12,0.144,-9,-9,-999,132,22.6,0.7634,0.91,1,2.1,319,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,6,-6.1,0.103,-9,-9,-999,80,16.1,0.7634,0.91,1,1.5,331,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,7,-13.3,0.19,-9,-9,-999,199,46.2,0.7634,0.91,0.6,2.1,339,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,8,43,0.334,0.587,0.006,169,463,-77.9,0.7634,0.91,0.29,2.1,337,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,20,263,9,104.2,0.422,1.024,0.005,371,657,-64.8,0.7634,0.91,0.21,2.6,335,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,20,263,10,154.4,0.299,1.329,0.006,549,402,-15.5,0.7634,0.91,0.18,1.5,319,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,20,263,11,190.1,0.314,1.56,0.005,721,421,-14.6,0.8328,0.91,0.18,1.5,306,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,20,263,12,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.18,1,354,14,298.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,9,20,263,13,-999,-9,-9,-9,-999,-999,-99999,0.8328,0.91,0.18,1.5,300,14,299.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
