ANO,Mes,Dia,Dia Juliano,Hora,Calor sensível,velo_atrito,velo_convectiva,Gradiente temp,Altura mistura convecção,Altura mistura mec ,Monin-Obukhov,Comp_rug_sup,razão de Bowen,Albedo ,Velo_vento,Dir_vento,Alt_anemômetro,Temperatura,Alt_medição,cod_prec,Quant_prec,humidade relativa,pressao,cobertura de nuvens,ajuste,interpolacao
23,9,27 27,0,5,-27.3,0.309,-9,-9,-999,417,97.3,0.0744,0.82,1,4.6,320,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,6,-35.6,0.403,-9,-9,-999,613,165.4,0.0744,0.82,1,5.7,328,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,7,-13,0.29,-9,-9,-999,383,169,0.0744,0.82,0.53,4.1,332,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,8,49.1,0.237,0.723,0.005,277,278,-24.3,0.1765,0.82,0.27,2.1,285,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,9,106.6,0.171,1.183,0.005,560,172,-4.3,0.0744,0.82,0.2,1.5,327,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,10,114.7,0.237,1.333,0.006,745,277,-10.5,0.1186,0.82,0.18,2.1,12,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,27 27,0,11,138.6,0.299,1.491,0.006,862,393,-17.4,0.1644,0.82,0.18,2.6,142,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,27 27,0,12,202.7,0.435,1.783,0.007,1010,687,-36.5,0.2628,0.82,0.18,3.6,89,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,13,205.6,0.343,1.867,0.008,1142,489,-17.7,0.2628,0.82,0.18,2.6,84,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,14,194.2,0.501,1.891,0.009,1257,850,-58.2,0.484,0.82,0.18,3.6,100,14,297.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,15,165.5,0.547,1.832,0.009,1341,971,-89.3,0.484,0.82,0.18,4.1,108,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,16,124.1,0.379,1.69,0.01,1405,584,-39.4,0.1644,0.82,0.19,3.6,163,14,296.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,17,68.9,0.905,1.397,0.005,1427,2068,-969.8,0.2182,0.82,0.24,9.3,192,14,294.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,18,9.5,0.944,0.723,0.005,1432,2195,-7977.8,0.2182,0.82,0.4,9.8,191,14,295.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,9,27 27,0,19,-64,0.928,-9,-9,-999,2148,1125,0.2182,0.82,1,9.8,194,14,294.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,9,27 27,0,20,-64,1.125,-9,-9,-999,2846,2002.5,0.2182,0.82,1,11.8,193,14,293.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,27 27,0,21,-64,1.006,-9,-9,-999,2455,1432.4,0.1644,0.82,1,11.3,178,14,292.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,27 27,0,22,-64,0.928,-9,-9,-999,2166,1125,0.2182,0.82,1,9.8,191,14,291.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,27 27,0,23,-64,1.076,-9,-9,-999,2664,1752.3,0.2182,0.82,1,11.3,191,14,291.1,2,0,0,68,1010,2,NAD-SFC,Sub_CC
23,9,27 27,0,24,-64,0.716,-9,-9,-999,1629,516.9,0.1644,0.82,1,8.2,178,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28 27,1,1,-64,0.878,-9,-9,-999,1969,953.9,0.2182,0.82,1,9.3,184,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28 27,1,2,-55.4,0.617,-9,-9,-999,1247,381.3,0.2182,0.82,1,6.7,188,14,290.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,3,-64,0.768,-9,-9,-999,1611,637.3,0.2182,0.82,1,8.2,202,14,289.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,4,-64,0.717,-9,-9,-999,1463,518.4,0.2182,0.82,1,7.7,191,14,289.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,5,-46.6,0.515,-9,-9,-999,933,264.1,0.2182,0.82,1,5.7,203,14,288.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,6,-36.1,0.4,-9,-9,-999,622,159.9,0.2182,0.82,1,4.6,197,14,289.1,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,7,-26,0.531,-9,-9,-999,927,517,0.2182,0.82,0.52,5.7,215,14,289.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,8,47.8,0.422,1.006,0.005,767,668,-141.7,0.2182,0.82,0.27,4.1,212,14,289.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,9,113.1,0.399,1.445,0.008,962,605,-50.5,0.2182,0.82,0.2,3.6,186,14,289.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28 27,1,10,166.7,0.278,1.763,0.01,1186,361,-11.6,0.2182,0.82,0.18,2.1,224,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28 27,1,11,204.5,0.548,1.926,0.01,1262,973,-72.4,0.2182,0.82,0.18,5.1,198,14,291.1,2,0,0,68,1010,1,NAD-SFC,NoSubs
23,9,28 27,1,12,226.4,0.604,2.012,0.009,1298,1125,-87.6,0.2182,0.82,0.18,5.7,186,14,292.1,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28 27,1,13,229.5,0.48,2.039,0.008,1334,812,-43.3,0.1644,0.82,0.18,4.6,177,14,293.1,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28 27,1,14,215.7,0.477,2.014,0.007,1367,792,-45.4,0.1644,0.82,0.18,4.6,154,14,294.1,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28 27,1,15,183.7,0.472,1.942,0.007,1439,778,-51.5,0.1644,0.82,0.18,4.6,159,14,293.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,28 27,1,16,136.4,0.422,1.785,0.007,1505,660,-49.6,0.1644,0.82,0.19,4.1,146,14,294.1,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28 27,1,17,74.7,0.365,1.47,0.007,1534,532,-58.8,0.1644,0.82,0.24,3.6,148,14,294.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,9,28 27,1,18,9.4,0.518,0.738,0.007,1537,893,-1325.6,0.1644,0.82,0.4,5.7,139,14,294.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,19,-57.4,0.646,-9,-9,-999,1244,422.3,0.484,0.82,1,5.7,126,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,20,-18.9,0.212,-9,-9,-999,530,45.7,0.484,0.82,1,2.6,109,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,21,-26.8,0.3,-9,-9,-999,396,90.7,0.484,0.82,1,3.1,91,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,22,-1.6,0.048,-9,-9,-999,180,6.2,0.2168,0.82,1,1,999,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,23,-3.3,0.067,-9,-9,-999,51,8.5,0.1644,0.82,1,1.5,166,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,28 27,1,24,-0.4,0.024,-9,-9,-999,10,3.1,0.2168,0.82,1,0.5,999,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,1,-7.1,0.096,-9,-9,-999,71,11.3,0.1765,0.82,1,2.1,273,14,291.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,29 27,2,2,-1.7,0.048,-9,-9,-999,26,5.8,0.2168,0.82,1,1,999,14,291.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,29 27,2,3,-6.9,0.106,-9,-9,-999,82,15.4,0.2628,0.82,1,2.1,77,14,291.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,4,-1.5,0.048,-9,-9,-999,26,6.8,0.2168,0.82,1,1,999,14,290.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,5,-4.5,0.089,-9,-9,-999,64,14.2,0.484,0.82,1,1.5,97,14,291.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,6,-1.5,0.048,-9,-9,-999,25,6.9,0.2168,0.82,1,1,999,14,292.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,7,-1.5,0.059,-9,-9,-999,35,12.5,0.484,0.82,0.52,1,109,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,8,49.7,0.203,0.827,0.005,409,219,-15.1,0.2628,0.82,0.27,1.5,56,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,9,79.7,0.246,1.15,0.005,688,293,-16.8,0.0744,0.82,0.2,2.6,340,14,290.4,2,0,0,96,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,10,114.1,0.237,1.453,0.005,971,277,-10.5,0.1186,0.82,0.18,2.1,34,14,290.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,11,138.7,0.328,1.663,0.005,1197,451,-23,0.484,0.82,0.18,2.1,96,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,12,151.9,0.28,1.772,0.005,1322,357,-13,0.2358,0.82,0.18,2.1,266,14,291.6,2,0,0,91,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,13,153.8,0.307,1.83,0.005,1438,408,-16.9,0.1765,0.82,0.18,2.6,274,14,292.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,14,144.9,0.169,1.829,0.005,1524,179,-3,0.2168,0.82,0.18,1,999,14,293.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,15,124.5,0.509,1.765,0.005,1593,872,-95.5,0.2628,0.82,0.18,4.6,56,14,294.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,29 27,2,16,124.6,0.393,1.793,0.005,1670,603,-44,0.1186,0.82,0.19,4.1,36,14,295.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,17,69.9,0.448,1.49,0.007,1708,720,-116,0.2628,0.82,0.24,4.1,58,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,18,10.3,0.393,0.789,0.007,1716,594,-532.5,0.1186,0.82,0.4,4.6,32,14,295.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,19,-30.4,0.344,-9,-9,-999,486,120.5,0.1186,0.82,1,4.6,6,14,295.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,20,-30.5,0.344,-9,-9,-999,483,120,0.1186,0.82,1,4.6,19,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,21,-34.6,0.336,-9,-9,-999,467,98.2,0.1186,0.82,1,4.6,15,14,294.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,9,29 27,2,22,-15.9,0.179,-9,-9,-999,200,32.4,0.1186,0.82,1,3.1,12,14,293.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,23,-15.9,0.179,-9,-9,-999,182,32.4,0.1186,0.82,1,3.1,21,14,293.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,29 27,2,24,-8.8,0.109,-9,-9,-999,88,13.3,0.1186,0.82,1,2.6,22,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,1,-5.7,0.088,-9,-9,-999,63,10.7,0.1186,0.82,1,2.1,2,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,2,-7.5,0.106,-9,-9,-999,82,14.1,0.2628,0.82,1,2.1,45,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,3,-8.8,0.109,-9,-9,-999,86,13.3,0.1186,0.82,1,2.6,13,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,4,-8.8,0.109,-9,-9,-999,86,13.3,0.1186,0.82,1,2.6,5,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,5,-23.3,0.263,-9,-9,-999,324,70.4,0.0744,0.82,1,4.1,349,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,6,-10,0.119,-9,-9,-999,114,15.1,0.1765,0.82,1,2.6,303,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,7,-5.6,0.17,-9,-9,-999,168,79.6,0.0744,0.82,0.51,2.6,346,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,8,51.7,0.187,0.817,0.005,380,194,-11.4,0.1765,0.82,0.26,1.5,296,14,293.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,9,81.6,0.248,1.135,0.005,646,296,-16.8,0.1765,0.82,0.2,2.1,295,14,293.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,10,116,0.362,1.409,0.005,870,523,-36.9,0.2358,0.82,0.18,3.1,256,14,293.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,11,139.8,0.172,1.574,0.005,1007,204,-3.3,0.2358,0.82,0.18,1,241,14,292.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,12,153.1,0.367,1.692,0.005,1140,534,-29.1,0.0744,0.82,0.18,4.1,326,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,13,154.8,0.367,1.755,0.005,1260,534,-28.8,0.0744,0.82,0.18,4.1,343,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,14,145.8,0.331,1.767,0.009,1366,457,-22.3,0.0744,0.82,0.18,3.6,326,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,15,166.7,0.404,1.896,0.01,1475,616,-35.6,0.0744,0.82,0.18,4.6,342,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,16,125.1,0.432,1.753,0.01,1552,681,-58,0.0744,0.82,0.19,5.1,330,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,17,70.8,0.462,1.461,0.01,1587,754,-125.6,0.0744,0.82,0.24,5.7,338,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,30 27,3,18,8.4,0.321,0.718,0.01,1591,452,-356,0.0744,0.82,0.4,4.1,354,14,295.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,19,-22.3,0.305,-9,-9,-999,404,114,0.1186,0.82,1,4.1,8,14,295.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,20,-17.7,0.241,-9,-9,-999,286,71.2,0.2182,0.82,1,3.1,187,14,294.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,21,-12.8,0.174,-9,-9,-999,175,36.9,0.0744,0.82,1,3.1,353,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,22,-0.4,0.024,-9,-9,-999,71,3.4,0.2168,0.82,1,0.5,999,14,293.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,23,-3,0.067,-9,-9,-999,42,9.4,0.1644,0.82,1,1.5,169,14,293.1,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,9,30 27,3,24,-17.8,0.241,-9,-9,-999,283,70.4,0.2182,0.82,1,3.1,203,14,292.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,1,-10.7,0.143,-9,-9,-999,134,25,0.1644,0.82,1,2.6,141,14,291.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,2,-4.5,0.089,-9,-9,-999,64,14.2,0.484,0.82,1,1.5,95,14,291.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,3,-1.5,0.048,-9,-9,-999,25,6.8,0.2168,0.82,1,1,999,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,4,-1.6,0.05,-9,-9,-999,27,7.4,0.2628,0.82,1,1,48,14,291.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,5,-3.3,0.072,-9,-9,-999,46,10.3,0.2168,0.82,1,1.5,999,14,292.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,6,-10.7,0.144,-9,-9,-999,132,25.3,0.1644,0.82,1,2.6,176,14,292.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,7,-20.1,0.635,-9,-9,-999,1214,1144.8,0.2182,0.82,0.5,6.7,210,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1 27,4,8,39.2,0.563,0.65,0.005,252,1022,-410.6,0.2182,0.82,0.26,5.7,182,14,292.1,2,0,0,78,1010,8,NAD-SFC,NoSubs
23,10,1 27,4,9,120.5,0.501,1.191,0.005,505,856,-93.9,0.1644,0.82,0.2,5.1,174,14,292.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,10,155.5,0.641,1.451,0.005,708,1230,-152.4,0.1644,0.82,0.18,6.7,173,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1 27,4,11,187.8,0.821,1.671,0.006,897,1782,-265.8,0.2182,0.82,0.18,8.2,185,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,1 27,4,12,205.4,0.869,1.826,0.006,1069,1940,-287.8,0.2182,0.82,0.18,8.7,180,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1 27,4,13,207.5,0.817,1.913,0.006,1218,1781,-236.7,0.1644,0.82,0.18,8.7,178,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1 27,4,14,217.8,0.925,2.016,0.006,1359,2128,-327.5,0.2182,0.82,0.18,9.3,188,14,294.1,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,15,186,0.921,1.962,0.006,1467,2122,-378.6,0.2182,0.82,0.18,9.3,192,14,294.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,16,138.6,0.86,1.809,0.006,1541,1925,-413.3,0.2182,0.82,0.19,8.7,187,14,295.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,17,76.8,0.757,1.497,0.006,1577,1602,-509.7,0.2182,0.82,0.23,7.7,187,14,295.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,18,8.3,0.74,0.714,0.006,1581,1531,-4410.9,0.1644,0.82,0.39,8.2,145,14,295.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,19,-64,0.716,-9,-9,-999,1457,516.9,0.1644,0.82,1,8.2,146,14,293.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,20,-64,0.668,-9,-9,-999,1315,419.3,0.1644,0.82,1,7.7,152,14,293.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,21,-59.4,0.571,-9,-9,-999,1048,282.7,0.1644,0.82,1,6.7,153,14,292.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,22,-54.4,0.523,-9,-9,-999,912,237.3,0.1644,0.82,1,6.2,158,14,292.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,23,-54.6,0.523,-9,-9,-999,908,236.3,0.1644,0.82,1,6.2,173,14,291.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,10,1 27,4,24,-40.9,0.393,-9,-9,-999,604,133.1,0.2182,0.82,1,4.6,185,14,291.1,2,0,0,77,1010,3,NAD-SFC,NoSubs
23,10,2 27,5,1,-39.8,0.534,-9,-9,-999,935,344.1,0.1644,0.82,1,6.2,177,14,290.1,2,0,0,82,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,2,-31.9,0.429,-9,-9,-999,683,222,0.1644,0.82,1,5.1,167,14,290.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,3,-28.3,0.38,-9,-9,-999,564,174.2,0.1644,0.82,1,4.6,156,14,290.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,4,-1.3,0.045,-9,-9,-999,327,6.2,0.1644,0.82,1,1,145,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,5,-20.6,0.277,-9,-9,-999,350,92.7,0.1644,0.82,1,3.6,142,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,6,-16.4,0.22,-9,-9,-999,248,58.3,0.1644,0.82,1,3.1,148,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,7,-6.3,0.209,-9,-9,-999,229,128.9,0.1644,0.82,0.49,2.6,167,14,290.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,10,2 27,5,8,52.8,0.358,0.856,0.005,428,514,-78.1,0.1644,0.82,0.26,3.6,169,14,290.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,10,2 27,5,9,82,0.434,1.172,0.006,707,685,-89.6,0.2182,0.82,0.2,4.1,184,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,10,116.2,0.213,1.441,0.01,928,284,-7.5,0.2168,0.82,0.18,1.5,999,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,11,140.3,0.361,1.574,0.012,1003,522,-30.3,0.2182,0.82,0.18,3.1,195,14,290.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,12,153.4,0.408,1.662,0.012,1080,625,-39.9,0.2182,0.82,0.18,3.6,193,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,13,155,0.539,1.704,0.012,1152,949,-91,0.2182,0.82,0.18,5.1,183,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,14,145.4,0.465,1.698,0.011,1216,766,-62.2,0.1644,0.82,0.18,4.6,157,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,15,124.8,0.593,1.638,0.011,1269,1096,-150.7,0.1644,0.82,0.18,6.2,155,14,292.1,2,0,0,64,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,16,93,0.545,1.498,0.011,1305,968,-156.4,0.1644,0.82,0.19,5.7,152,14,291.1,2,0,0,64,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,17,52.4,0.534,1.244,0.011,1326,936,-261.2,0.1644,0.82,0.23,5.7,146,14,291.1,2,0,0,56,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,18,7.3,0.606,0.646,0.011,1329,1129,-2744.9,0.1644,0.82,0.39,6.7,152,14,291.1,2,0,0,60,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,19,-36.1,0.486,-9,-9,-999,828,286.8,0.1644,0.82,1,5.7,155,14,291.1,2,0,0,64,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,20,-28.3,0.38,-9,-9,-999,571,174.2,0.1644,0.82,1,4.6,164,14,290.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,21,-20.6,0.277,-9,-9,-999,357,92.7,0.1644,0.82,1,3.6,166,14,290.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,22,-6.4,0.101,-9,-9,-999,113,14.4,0.2182,0.82,1,2.1,184,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,23,-17.9,0.24,-9,-9,-999,282,69.6,0.2182,0.82,1,3.1,182,14,290.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,10,2 27,5,24,-16.4,0.22,-9,-9,-999,247,58.3,0.1644,0.82,1,3.1,178,14,290.1,2,0,0,68,1010,8,NAD-SFC,Sub_CC
23,10,3 27,6,1,-999,-9,-9,-9,-999,-999,-99999,0.1644,0.82,1,2.6,176,14,290.1,2,0,0,68,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,2,-999,-9,-9,-9,-999,-999,-99999,0.1644,0.82,1,3.1,179,14,290.1,2,0,0,72,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,3,-999,-9,-9,-9,-999,-999,-99999,0.2182,0.82,1,1.5,202,14,289.1,2,0,0,77,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,4,-999,-9,-9,-9,-999,-999,-99999,0.1765,0.82,1,2.1,272,14,289.1,2,0,0,77,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,5,-999,-9,-9,-9,-999,-999,-99999,0.1765,0.82,1,1.5,279,14,289.1,2,0,0,77,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,6,-999,-9,-9,-9,-999,-999,-99999,0.2358,0.82,1,0.5,256,14,289.1,2,0,0,82,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,7,-999,-9,-9,-9,-999,-999,-99999,0.1765,0.82,0.48,1.5,279,14,289.1,2,0,0,77,1010,99,NAD-SFC,NoSubs
23,10,3 27,6,8,39.8,0.233,0.792,0.005,450,270,-28.5,0.1765,0.82,0.26,2.1,278,14,289.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,10,3 27,6,9,82.8,0.151,1.12,0.005,612,143,-3.7,0.1765,0.82,0.2,1,280,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,10,3 27,6,10,116.9,0.13,1.363,0.005,780,113,-1.7,0.484,0.82,0.18,0.5,95,14,290.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,10,3 27,6,11,141.3,0.304,1.53,0.005,914,402,-17.9,0.1765,0.82,0.18,2.6,302,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,10,3 27,6,12,154.4,0.261,1.66,0.007,1069,320,-10.3,0.0744,0.82,0.18,2.6,332,14,292.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,10,3 27,6,13,208.8,0.304,1.934,0.01,1250,403,-12.1,0.0744,0.82,0.18,3.1,345,14,293.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,10,3 27,6,14,196.4,0.409,1.967,0.01,1399,628,-31.4,0.0744,0.82,0.18,4.6,346,14,294.1,2,0,0,49,1010,6,NAD-SFC,NoSubs
23,10,3 27,6,15,168.8,0.44,1.895,0.01,1456,699,-45.3,0.0744,0.82,0.18,5.1,354,14,295.1,2,0,0,53,1010,6,NAD-SFC,NoSubs
23,10,3 27,6,16,137.8,0.434,1.782,0.012,1482,687,-53.5,0.0744,0.82,0.19,5.1,345,14,296.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,10,3 27,6,17,75.3,0.385,1.461,0.012,1495,576,-68.5,0.0744,0.82,0.23,4.6,343,14,296.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,10,3 27,6,18,-999,-9,-9,-9,-999,-999,-99999,0.0744,0.82,0.39,4.1,347,14,296.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
